,Unnamed: 0,id,scrape_id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,availability_365,number_of_reviews
21096,21096,1038734399386057722,20240925021012,188574615,1.0,0.97,4.0,5.0,19.35629,-99.16666,6.0,2.0,3.0,3.0,1714.0,2.0,90,2.0,90.0,27,84,84,12.0
21097,21097,1038748766980315247,20240925021012,366902356,1.0,1.0,3.0,3.0,19.437782748798902,-99.17922542911656,3.0,2.0,2.0,2.0,1650.0,1.6,60,1.8,60.0,14,52,52,3.0
21098,21098,1038865072559408848,20240925021012,107564264,1.0,0.9,4.0,6.0,19.3727182,-99.1460693,4.0,1.0,2.0,2.0,993.0,3.0,1125,3.0,1125.0,18,74,349,16.0
21099,21099,1039063516679909862,20240925021012,16148871,1.0,0.99,6.2,7.3,19.4176816,-99.1581775,4.0,2.0,2.0,2.0,1397.0,1.0,365,1.0,1125.0,12,65,326,30.0
21100,21100,1035518545130271628,20240925021012,548388752,1.0,1.0,1.0,4.0,19.407251179122547,-99.1783440651251,2.0,1.0,1.0,1.0,834.0,1.0,365,1.0,365.0,27,79,258,5.0
21101,21101,1035521577476237515,20240925021012,548707418,1.0,0.96,1.0,1.0,19.38843151798922,-99.14637100211752,4.0,2.0,2.0,2.0,951.0,1.0,1125,2.0,1125.0,22,79,118,32.0
21102,21102,1035540474094444202,20240925021012,87322603,1.0,1.0,3.0,3.0,19.4162767,-99.1730099,2.0,1.0,1.0,1.0,1400.0,3.0,365,3.0,365.0,4,34,171,24.0
21103,21103,1035542019278582111,20240925021012,104953556,1.0,1.0,6.2,7.3,19.4372451678141,-99.1841158680906,6.0,2.0,2.0,3.0,2213.0,1.0,50,1.6,49.7,10,52,327,28.0
21104,21104,1035543156526359957,20240925021012,227342064,1.0,1.0,2.0,2.0,19.43461101553462,-99.21029238302324,5.0,1.0,2.0,3.0,1181.0,3.0,180,3.0,1125.0,18,18,175,15.0
21105,21105,1039455623650384014,20240925021012,207240505,1.0,1.0,6.2,7.3,19.4,-99.13524,1.0,3.5,1.0,1.0,175.0,1.6,365,1.8,365.0,26,86,266,1.0
21106,21106,1039470418563368242,20240925021012,61974092,1.0,0.93,1.0,1.0,19.441719376490752,-99.16167363524436,2.0,1.0,1.0,1.0,700.0,2.0,365,2.0,365.0,0,31,121,18.0
21107,21107,1039475252475468339,20240925021012,549344163,1.0,0.99,2.0,2.0,19.433859258786857,-99.13608647976228,3.0,1.5,1.0,1.0,1490.0,1.0,365,1.0,365.0,13,55,230,21.0
21108,21108,1039795213429002507,20240925021012,531307351,1.0,1.0,17.0,24.0,19.414309,-99.1580519,2.9,1.4,1.4,1.6,1026.3,2.0,365,3.1,365.0,13,62,336,0.0
21109,21109,1039102033416135303,20240925021012,245618000,1.0,1.0,6.2,7.3,19.3984566,-99.1799011,4.0,2.0,2.0,2.0,1230.0,1.0,60,1.0,1125.0,1,56,123,45.0
21110,21110,1039132602413238608,20240925021012,498714769,1.0,1.0,7.0,8.0,19.42419616278102,-99.2,2.9,1.4,3.0,1.6,1026.3,1.6,365,1.8,365.0,30,90,365,0.0
21111,21111,1039152542487108116,20240925021012,7838265,1.0,1.0,15.0,26.0,19.4263793,-99.1563393,5.0,1.5,2.0,2.0,1236.0,1.6,365,5.0,365.0,23,44,296,7.0
21112,21112,1039191623771058144,20240925021012,531307351,1.0,1.0,17.0,24.0,19.4193145,-99.1563827,2.9,1.4,1.4,1.6,1026.3,2.0,365,3.1,365.0,18,67,339,1.0
21113,21113,1039193284782411494,20240925021012,531307351,1.0,1.0,17.0,24.0,19.4193145,-99.1563827,2.9,1.4,1.4,1.6,1026.3,2.0,365,3.1,365.0,12,60,335,3.0
21114,21114,1039193483187283630,20240925021012,531307351,1.0,1.0,17.0,24.0,19.4193145,-99.1563827,2.9,1.4,1.4,1.6,1026.3,2.0,365,3.1,365.0,15,56,326,3.0
21115,21115,1039237431861364586,20240925021012,123129146,1.0,1.0,7.0,8.0,19.37525,-99.19093,2.0,1.0,1.0,1.0,439.0,1.0,45,1.1,49.1,14,74,82,43.0
21116,21116,1039260197137896847,20240925021012,103798223,1.0,1.0,1.0,1.0,19.36168581882449,-99.1913291439414,2.0,1.0,1.0,1.0,800.0,1.0,30,1.0,30.0,29,89,269,0.0
21117,21117,1039265163867009630,20240925021012,432651974,1.0,0.99,2.0,2.0,19.4079829,-99.1740699,4.0,2.0,2.0,2.0,2100.0,2.0,365,2.0,365.0,17,64,224,19.0
21118,21118,1039795701954454500,20240925021012,531307351,1.0,1.0,17.0,24.0,19.414309,-99.1580519,2.9,1.4,1.4,1.6,1026.3,2.0,365,3.1,365.0,9,49,316,2.0
21119,21119,1039795707320312463,20240925021012,531307351,1.0,1.0,17.0,24.0,19.4142752,-99.1599938,2.9,1.4,1.4,1.6,1026.3,2.0,365,3.1,365.0,4,28,262,1.0
21120,21120,1039811878346081170,20240925021012,380460606,1.0,0.99,6.2,7.3,19.4312243,-99.1869579,4.0,2.0,2.0,2.0,1241.0,1.0,365,1.0,365.0,16,68,247,49.0
21121,21121,1039828970956068343,20240925021012,549601993,1.0,0.99,1.0,1.0,19.443763091838782,-99.2005701332046,1.0,1.0,1.0,1.0,1026.3,1.0,365,1.0,365.0,29,89,269,0.0
21122,21122,1039836707795884312,20240925021012,27841247,1.0,0.97,6.2,7.3,19.41357032006332,-99.2,2.9,2.5,3.0,1.6,2500.0,1.0,365,1.2,365.0,28,88,327,3.0
21123,21123,1039856207695121931,20240925021012,204753956,1.0,1.0,1.0,2.0,19.34185271420136,-99.15465295314787,4.0,1.0,2.0,2.0,680.0,1.6,365,1.8,365.0,0,0,104,2.0
21124,21124,1039894613206895630,20240925021012,43048419,1.0,1.0,1.0,1.0,19.345913870782155,-99.17553197205692,3.0,1.0,2.0,3.0,879.0,2.0,1125,2.0,1125.0,7,25,190,20.0
21125,21125,1039930670263291244,20240925021012,549631513,1.0,1.0,1.0,1.0,19.38456912103472,-99.1780547230576,4.0,1.0,2.0,3.0,826.0,3.0,1125,3.0,1125.0,17,74,254,8.0
21126,21126,1039943698508388634,20240925021012,4458570,1.0,0.98,2.0,2.0,19.42196112920528,-99.14319083396124,2.0,3.0,1.0,1.0,445.0,1.0,365,1.0,365.0,22,75,255,19.0
21127,21127,1039277980797215283,20240925021012,10764020,1.0,0.99,6.2,7.3,19.40521,-99.1734,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,0,59,330,22.0
21128,21128,1039303093873639608,20240925021012,10764020,1.0,0.99,6.2,7.3,19.404407455917536,-99.1733210534625,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,15,56,314,26.0
21129,21129,1039340966967173552,20240925021012,10764020,1.0,0.99,6.2,7.3,19.40539,-99.17368,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,15,59,317,18.0
21130,21130,1039345212252794228,20240925021012,89003998,1.0,1.0,14.0,18.0,19.40497501312777,-99.1567878509262,1.0,1.0,1.0,1.0,350.0,1.6,365,1.8,365.0,24,84,264,5.0
21131,21131,1039353811587677211,20240925021012,10764020,1.0,0.99,6.2,7.3,19.405631579788498,-99.17322571850416,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,19,60,310,17.0
21132,21132,1040047607083132328,20240925021012,536696832,1.0,0.91,4.0,5.0,19.42803482687897,-99.15647149086,2.0,2.0,1.4,1.6,450.0,2.0,365,2.0,365.0,21,81,261,19.0
21133,21133,1040058112012758774,20240925021012,536696832,1.0,0.91,4.0,5.0,19.4280347,-99.1564715,2.0,2.0,1.4,1.6,450.0,3.0,365,3.0,365.0,22,82,262,5.0
21134,21134,1040064443256193279,20240925021012,536696832,1.0,0.91,4.0,5.0,19.4280347,-99.1564715,2.0,2.0,1.4,1.6,450.0,1.6,365,4.0,365.0,20,80,260,7.0
21135,21135,1040065766188730035,20240925021012,138926201,1.0,1.0,1.0,1.0,19.368696534350605,-99.2,2.0,1.0,1.0,1.0,385.0,1.0,365,1.0,365.0,29,89,269,0.0
21136,21136,1040090537602184015,20240925021012,316281005,1.0,0.99,1.0,1.0,19.4,-99.1780116,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,0.0
21137,21137,1040110714840960967,20240925021012,53361285,1.0,1.0,6.0,7.3,19.446162595147804,-99.17635552477576,4.0,1.0,2.0,0.0,919.0,1.0,365,1.0,1125.0,18,72,159,6.0
21138,21138,1040546201451099276,20240925021012,117703068,1.0,0.97,11.0,13.0,19.37124151413015,-99.17173261111448,2.0,1.0,1.0,1.0,380.0,2.0,365,2.0,365.0,0,45,225,4.0
21139,21139,1040582741511736284,20240925021012,508619017,1.0,1.0,2.0,2.0,19.41909261269808,-99.14583129037987,1.0,1.5,1.0,2.0,385.0,1.0,365,1.0,365.0,29,89,269,6.0
21140,21140,1040610524453525940,20240925021012,493184334,1.0,0.99,16.0,36.0,19.406736,-99.1825291,1.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,30,90,365,10.0
21141,21141,1039357912036501618,20240925021012,207240505,1.0,1.0,6.2,7.3,19.493974271802216,-99.1355636471985,1.0,3.5,1.0,1.0,175.0,1.6,365,1.8,365.0,30,90,270,0.0
21142,21142,1039365885387443897,20240925021012,10764020,1.0,0.99,6.2,7.3,19.40577,-99.17387,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,11,48,295,10.0
21143,21143,1039373999202046624,20240925021012,10764020,1.0,0.99,6.2,7.3,19.405429064369763,-99.17310246997404,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,0,59,330,3.0
21144,21144,1039378960708974210,20240925021012,105166756,1.0,1.0,2.0,2.0,19.376351224596142,-99.18443123452522,4.0,1.0,2.0,2.0,893.0,2.0,28,2.0,1125.0,19,76,89,14.0
21145,21145,1039379442991738898,20240925021012,528064856,1.0,1.0,1.0,1.0,19.4205026,-99.1561016,3.0,1.0,2.0,0.0,1195.0,1.0,365,1.0,365.0,0,0,172,10.0
21146,21146,1039382930079706029,20240925021012,10764020,1.0,0.99,6.2,7.3,19.40527,-99.17326,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,0,59,330,9.0
21147,21147,1039390077495156642,20240925021012,89003998,1.0,1.0,14.0,18.0,19.4048637,-99.1567503,1.0,1.0,1.0,2.0,350.0,1.6,365,1.8,365.0,25,85,265,6.0
21148,21148,1039393448549918302,20240925021012,10764020,1.0,0.99,6.2,7.3,19.405788819208446,-99.17344143155496,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,15,75,346,17.0
21149,21149,1039403393931105822,20240925021012,10764020,1.0,0.99,6.2,7.3,19.40470426889345,-99.17298921511254,6.0,2.0,3.0,0.0,1026.3,1.0,365,1.0,365.0,7,58,329,15.0
21150,21150,1039443448185153783,20240925021012,549344163,1.0,0.99,2.0,2.0,19.43390478786125,-99.1360918441803,3.0,1.0,1.0,1.0,1420.0,2.0,365,2.0,365.0,16,69,246,22.0
21151,21151,1044261445981919154,20240925021012,550530951,1.0,1.0,1.0,1.0,19.4397096,-99.1340494,2.0,1.0,1.0,1.0,738.0,1.0,365,1.0,365.0,19,69,249,14.0
21152,21152,1044265720935049349,20240925021012,258023080,1.0,1.0,2.0,3.0,19.4148508779409,-99.17304403922137,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,30,1.0,30.0,0,0,0,0.0
21153,21153,1040611528356115233,20240925021012,493184334,1.0,0.99,16.0,36.0,19.406736,-99.1825291,1.0,1.0,1.0,1.0,909.0,1.0,1125,1.0,1125.0,30,90,365,5.0
21154,21154,1040615034373844819,20240925021012,123924423,1.0,0.99,5.0,9.0,19.42706,-99.17703,3.0,2.0,2.0,2.0,1256.0,1.0,365,1.0,365.0,0,54,234,6.0
21155,21155,1040636618155822535,20240925021012,66658795,1.0,1.0,2.0,2.0,19.40725320620939,-99.18125179789764,4.0,1.0,1.0,0.0,1078.0,2.0,365,2.0,365.0,1,15,194,8.0
21156,21156,1040678625444440381,20240925021012,744614,1.0,1.0,2.0,7.0,19.413762928043667,-99.16755139316056,2.0,1.0,1.0,1.0,2100.0,3.0,365,3.0,365.0,5,19,19,9.0
21157,21157,1040686178720857131,20240925021012,507045610,1.0,1.0,1.0,1.0,19.3650091598566,-99.15997352700482,2.0,1.0,1.0,1.0,350.0,2.0,15,2.0,15.0,0,53,233,15.0
21158,21158,1040697757403237117,20240925021012,12903770,1.0,1.0,1.0,2.0,19.360679224270747,-99.1848854003078,2.0,2.0,1.0,1.0,1000.0,1.0,365,1.0,365.0,29,89,269,8.0
21159,21159,1040740614635808439,20240925021012,117703068,1.0,0.97,11.0,13.0,19.37192037680241,-99.17249904921265,1.0,1.0,1.0,1.0,310.0,2.0,365,2.0,365.0,28,88,268,4.0
21160,21160,1040741059649311540,20240925021012,549802091,1.0,1.0,1.0,1.0,19.381876326329326,-99.1535507532353,4.0,2.0,2.0,2.0,1583.0,1.0,365,1.0,365.0,29,72,298,4.0
21161,21161,1040765763897321713,20240925021012,166804229,1.0,1.0,8.0,8.0,19.3946,-99.2,6.0,1.0,1.0,3.0,849.0,1.0,99,1.0,99.0,26,80,352,4.0
21162,21162,1040771341986325746,20240925021012,539407308,1.0,1.0,6.2,7.3,19.4140893,-99.1792539,2.0,1.0,1.0,1.0,1061.0,1.0,300,1.8,300.0,19,60,332,19.0
21163,21163,1044291362987588736,20240925021012,550545061,1.0,1.0,1.0,1.0,19.42041,-99.16426,3.0,1.0,1.0,1.0,929.0,2.0,30,2.0,30.0,3,37,121,21.0
21164,21164,1044294814315608683,20240925021012,495047012,1.0,0.99,13.0,16.0,19.40633,-99.17317,2.0,1.0,1.0,1.0,639.0,2.0,365,2.0,365.0,0,0,28,4.0
21165,21165,1044314087234783530,20240925021012,545911546,1.0,1.0,2.0,2.0,19.46394889443387,-99.14522364735603,4.0,1.0,2.0,0.0,524.0,2.0,365,2.0,365.0,0,53,233,7.0
21166,21166,1044318440261067789,20240925021012,177957371,1.0,0.96,4.0,6.0,19.46728096918475,-99.15295643829688,1.0,1.0,1.0,0.0,320.0,1.0,365,1.0,365.0,29,82,262,15.0
21167,21167,1044329818331257388,20240925021012,16148871,1.0,0.99,6.2,7.3,19.40759,-99.17242,4.0,2.0,2.0,2.0,2054.0,1.0,365,1.0,295.4,24,74,349,4.0
21168,21168,1044334175421555887,20240925021012,551301662,1.0,1.0,2.0,4.0,19.414111725170628,-99.1709190309398,2.0,1.0,1.0,1.0,1590.0,3.0,365,3.0,365.0,0,0,51,9.0
21169,21169,1044361041749881641,20240925021012,539407308,1.0,1.0,6.2,7.3,19.42741,-99.1604846,2.0,1.0,1.0,1.0,806.0,1.0,1125,1.0,1125.0,23,83,358,16.0
21170,21170,1044361391268933612,20240925021012,453078234,1.0,0.99,26.0,35.0,19.4371673,-99.1897198,2.9,1.4,1.4,1.6,1026.3,1.0,365,4.5,365.0,13,58,333,25.0
21171,21171,1040807436791011159,20240925021012,516590014,1.0,0.99,14.0,17.0,19.41401,-99.15924,2.9,3.5,1.4,1.6,1101.0,1.0,1125,1.0,982.0,6,44,213,2.0
21172,21172,1040831782173818655,20240925021012,115861920,1.0,0.99,1.0,1.0,19.4,-99.14295,5.0,1.0,2.0,3.0,850.0,2.0,365,2.0,365.0,26,85,85,28.0
21173,21173,1040842591729815222,20240925021012,371102325,1.0,0.99,1.0,1.0,19.49233,-99.12153,1.0,1.0,1.5696453569762017,1.0,1026.3,1.0,365,1.0,365.0,30,90,269,0.0
21174,21174,1040867828378941332,20240925021012,117703068,1.0,0.97,11.0,13.0,19.37124151413015,-99.17181844180296,2.0,1.0,1.0,1.0,380.0,2.0,365,2.0,365.0,22,82,262,6.0
21175,21175,1040867849757423407,20240925021012,400372773,1.0,0.99,1.0,2.0,19.4,-99.12372553300796,1.0,1.0,1.5696453569762017,1.0,2000.0,1.0,365,1.0,365.0,30,90,269,0.0
21176,21176,1040882713423065025,20240925021012,437606232,1.0,1.0,2.0,2.0,19.405866819541973,-99.18774754821074,2.0,1.0,1.0,1.0,490.0,3.0,365,3.0,365.0,29,89,269,0.0
21177,21177,1040893073741103475,20240925021012,280187928,1.0,0.94,2.0,2.0,19.4,-99.1625477001071,2.0,1.0,1.0,1.0,400.0,1.0,365,1.0,365.0,23,81,261,28.0
21178,21178,1040900066526498869,20240925021012,33947007,1.0,0.98,11.0,12.0,19.39156,-99.16703,2.0,1.0,1.0,1.0,485.0,1.0,365,1.0,365.0,22,82,262,9.0
21179,21179,1040940191092405287,20240925021012,98018765,1.0,0.97,17.0,32.0,19.3973636,-99.1735091,1.0,1.0,1.0,1.0,630.0,1.0,365,1.0,365.0,22,82,82,8.0
21180,21180,1041072639284424661,20240925021012,262520373,1.0,0.99,3.0,3.0,19.4,-99.2,2.0,1.0,1.0,1.0,269.0,3.0,1125,3.0,1125.0,17,63,175,15.0
21181,21181,1041233232173315178,20240925021012,98053650,1.0,1.0,1.0,2.0,19.3540752,-99.1898074,2.0,1.0,1.0,1.0,908.0,2.0,36,2.0,36.0,2,14,14,23.0
21182,21182,1044375707069705211,20240925021012,2281290,1.0,0.98,6.2,7.3,19.4002833,-99.1560299,2.0,1.0,1.0,2.0,1200.0,1.0,365,1.0,365.0,28,88,268,6.0
21183,21183,1044397998041641039,20240925021012,222897328,1.0,1.0,1.0,1.0,19.43033,-99.15133,4.0,1.0,2.0,2.0,1300.0,1.0,1125,1.0,1125.0,29,89,364,8.0
21184,21184,1044434682988036927,20240925021012,490532532,1.0,1.0,5.0,7.0,19.438419122333244,-99.13944741466366,6.0,1.0,1.0,2.0,507.0,2.0,365,2.0,1125.0,21,75,165,29.0
21185,21185,1044435625086418663,20240925021012,542611000,1.0,1.0,11.0,12.0,19.4381051,-99.2016306,2.0,1.0,1.0,1.0,935.0,2.0,120,2.0,1125.0,22,76,157,12.0
21186,21186,1044463645374254715,20240925021012,521787846,1.0,1.0,1.0,2.0,19.41298445357488,-99.15724589208048,4.0,1.0,1.0,2.0,2500.0,1.6,365,1.8,365.0,30,90,269,18.0
21187,21187,1044470691631634685,20240925021012,508535159,1.0,1.0,3.0,3.0,19.43,-99.16685,7.0,2.0,3.0,0.0,1026.3,2.0,365,2.0,365.0,24,73,252,3.0
21188,21188,1044478188833812942,20240925021012,422906964,1.0,1.0,1.0,1.0,19.420979048833228,-99.13434035334016,6.0,1.0,2.0,3.0,1000.0,1.0,1125,1.0,1125.0,29,88,363,6.0
21189,21189,1044480772448915338,20240925021012,291184681,1.0,1.0,1.0,1.0,19.418585547666087,-99.17847637422229,2.0,1.0,1.0,2.0,1359.0,2.0,1125,2.0,1125.0,1,1,115,4.0
21190,21190,1041233322296016531,20240925021012,348389387,1.0,1.0,6.2,7.3,19.479113147417035,-99.18841132487194,2.0,1.0,1.0,1.0,450.0,1.0,365,1.0,365.0,25,83,263,28.0
21191,21191,1041245628670147055,20240925021012,202364330,1.0,0.99,8.0,8.0,19.4006076065,-99.1822653,2.0,1.0,1.0,1.0,319.0,1.0,28,1.0,1125.0,1,1,1,26.0
21192,21192,1041249078099318752,20240925021012,418494864,1.0,1.0,1.0,8.0,19.4073199,-99.1758835,4.0,1.0,2.0,2.0,1026.3,1.0,30,1.0,1125.0,14,72,72,3.0
21193,21193,1041258006865168496,20240925021012,208340269,1.0,1.0,2.0,2.0,19.4336461,-99.1456289,3.0,1.0,1.0,1.0,1449.0,2.0,365,2.0,365.0,20,74,254,5.0
21194,21194,1041310921070217574,20240925021012,99676557,1.0,0.95,4.0,4.0,19.414629944346565,-99.16696720885685,4.0,2.0,2.0,1.6,1026.3,3.0,365,3.0,365.0,3,29,29,19.0
21195,21195,1041343471672688797,20240925021012,50226727,1.0,0.99,2.0,2.0,19.4198868,-99.1720176,4.0,2.0,2.0,2.0,1749.0,1.0,365,1.0,365.0,28,81,260,9.0
21196,21196,1041365779807302672,20240925021012,516590014,1.0,0.99,14.0,17.0,19.411871038458177,-99.1614796944454,2.0,1.0,1.0,1.0,193.0,1.0,1125,1.0,923.3,28,69,148,15.0
21197,21197,1041371631847852054,20240925021012,516590014,1.0,0.99,14.0,17.0,19.41228,-99.15986,2.0,1.0,1.0,1.0,193.0,1.0,1125,1.0,923.4,28,69,148,23.0
21198,21198,1041375413254903514,20240925021012,516590014,1.0,0.99,14.0,17.0,19.41322,-99.16103,2.0,1.0,1.0,1.0,309.0,1.0,1125,1.0,920.9,23,64,143,11.0
21199,21199,1041375607805493681,20240925021012,394197455,1.0,1.0,8.0,21.0,19.42154999115159,-99.16927149148576,2.9,2.0,2.0,1.6,1802.0,1.0,365,4.3,365.0,10,62,242,30.0
21200,21200,1044490943563417336,20240925021012,550591695,1.0,1.0,2.0,2.0,19.34955,-99.15365,2.0,1.0,1.0,2.0,750.0,1.0,1125,1.3,1125.0,0,0,113,27.0
21201,21201,1044529786829544607,20240925021012,447270714,1.0,1.0,6.2,7.3,19.429013648536937,-99.17584261133725,2.0,1.0,1.0,1.0,789.0,2.0,365,2.0,365.0,0,19,199,1.0
21202,21202,1044540317260652286,20240925021012,447270714,1.0,1.0,6.2,7.3,19.40711,-99.17572,2.0,1.0,1.0,1.0,770.0,2.0,365,2.0,365.0,22,65,245,15.0
21203,21203,1044559347351217059,20240925021012,106278810,1.0,1.0,23.0,23.0,19.42568769740972,-99.16345484098863,2.0,1.0,1.0,1.0,449.0,1.0,365,1.0,365.0,25,84,263,69.0
21204,21204,1044571596595449273,20240925021012,160176844,1.0,0.95,2.0,2.0,19.43452,-99.15569,4.0,1.5,1.0,2.0,1100.0,1.0,365,1.0,365.0,0,51,226,13.0
21205,21205,1044883237575455731,20240925021012,23021265,1.0,1.0,25.0,28.0,19.4070827,-99.1730143,3.0,1.0,1.0,1.0,751.0,2.0,365,2.0,363.4,14,14,14,14.0
21206,21206,1044933345113798844,20240925021012,548399200,1.0,1.0,2.0,3.0,19.4,-99.11981910467148,3.0,1.0,1.0,0.0,400.0,3.0,365,3.0,365.0,0,23,112,3.0
21207,21207,1044993420932149709,20240925021012,23451355,1.0,0.98,31.0,35.0,19.43559,-99.15029,1.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.6,365,4.0,365.0,0,0,0,2.0
21208,21208,1045002183027938361,20240925021012,375225503,1.0,0.99,12.0,14.0,19.492851516990047,-99.1290176945116,1.0,2.0,1.0,0.0,250.0,1.0,365,1.0,365.0,24,84,263,4.0
21209,21209,1041376676787885715,20240925021012,498104439,1.0,0.99,6.2,7.3,19.4464009,-99.1830027,4.0,1.0,2.0,2.0,1280.0,1.0,365,1.0,365.0,9,53,328,7.0
21210,21210,1041378062723688723,20240925021012,516590014,1.0,0.99,14.0,17.0,19.413623297718143,-99.15929127797554,4.0,1.0,2.0,2.0,483.0,1.0,1125,1.0,973.7,7,45,215,16.0
21211,21211,1041452911657963931,20240925021012,480716713,1.0,0.99,6.2,7.3,19.4240236,-99.1616676,2.9,1.4,1.4,1.6,1026.3,1.0,1125,1.0,1125.0,4,26,211,0.0
21212,21212,1041466836584346368,20240925021012,490453227,1.0,0.9,8.0,9.0,19.3853792081137,-99.15452784839547,2.0,1.0,1.0,1.0,390.0,1.0,365,2.8,365.0,0,0,172,2.0
21213,21213,1041477140499796310,20240925021012,409509394,1.0,1.0,3.0,3.0,19.3491039,-99.2,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,59,239,2.0
21214,21214,1041492179522801734,20240925021012,311220954,1.0,1.0,1.0,1.0,19.402514755546864,-99.14446391165257,6.0,1.0,3.0,3.0,900.0,3.0,365,3.0,365.0,22,59,226,12.0
21215,21215,1041499735848628462,20240925021012,549982904,1.0,1.0,1.0,1.0,19.4111956,-99.1722119,2.0,2.0,1.0,1.0,1190.0,2.0,365,2.0,365.0,0,0,178,5.0
21216,21216,1041510959181939993,20240925021012,539407308,1.0,1.0,6.2,7.3,19.4532294,-99.1562314,6.0,1.0,2.0,1.6,1279.0,1.0,1125,1.0,1125.0,23,67,337,23.0
21217,21217,1041594394580293403,20240925021012,504975548,1.0,0.99,2.0,2.0,19.41852371730077,-99.2,5.0,1.0,2.0,3.0,1258.0,1.0,30,1.2,1125.0,21,66,66,36.0
21218,21218,1045005376803492798,20240925021012,358250534,1.0,0.97,7.0,12.0,19.4206862,-99.16830000000002,5.0,1.0,2.0,1.6,1244.0,1.0,365,1.7,1125.0,17,59,65,26.0
21219,21219,1045033445408147023,20240925021012,16148871,1.0,0.99,6.2,7.3,19.438,-99.19981,2.0,1.0,1.0,1.0,1204.0,1.0,365,1.0,1125.0,21,81,356,12.0
21220,21220,1045056615096466518,20240925021012,375225503,1.0,0.99,12.0,14.0,19.49168,-99.12887,1.0,3.0,1.0,1.0,300.0,1.0,365,1.0,365.0,27,87,361,12.0
21221,21221,1045057414833928918,20240925021012,62042552,1.0,0.93,1.0,1.0,19.340743459983173,-99.15354972736976,2.0,1.5,1.0,1.0,720.0,1.0,15,1.0,15.0,26,86,86,33.0
21222,21222,1045145529194939311,20240925021012,48681351,1.0,0.98,9.0,15.0,19.429392419620285,-99.14675403187714,2.0,1.0,1.0,1.0,612.0,2.0,365,2.0,365.0,18,72,252,51.0
21223,21223,1045151579058781714,20240925021012,132529823,1.0,1.0,3.0,3.0,19.41068,-99.17835,2.0,1.0,1.0,1.0,600.0,2.0,365,2.0,365.0,13,64,243,21.0
21224,21224,1045234728636479138,20240925021012,542611000,1.0,1.0,11.0,12.0,19.4381051,-99.2016306,2.0,1.0,1.0,1.0,1130.0,2.0,120,2.0,1125.0,20,77,158,9.0
21225,21225,1041645716970881355,20240925021012,191003257,1.0,0.96,2.0,4.0,19.440017733332,-99.18264429149446,4.0,2.0,2.0,2.0,2000.0,2.0,365,2.0,365.0,21,51,132,11.0
21226,21226,1041663782397963572,20240925021012,548358603,1.0,1.0,2.0,2.0,19.41350154999203,-99.16599608202796,2.0,1.4,2.0,2.0,500.0,1.0,365,1.0,365.0,30,90,269,0.0
21227,21227,1041877902425513284,20240925021012,207240505,1.0,1.0,6.2,7.3,19.460350609180065,-99.14914040847196,4.0,1.4,1.0,1.6,700.0,1.6,365,1.8,365.0,29,89,269,0.0
21228,21228,1041930855535670874,20240925021012,61264670,1.0,1.0,3.0,3.0,19.4158571,-99.1771758,6.0,2.0,1.4,1.6,1026.3,1.6,365,4.0,365.0,23,75,254,1.0
21229,21229,1042016491797080302,20240925021012,355750680,1.0,1.0,6.2,7.3,19.4239305,-99.1548491,2.9,3.5,3.0,1.6,1026.3,3.0,365,3.1,365.0,9,55,321,25.0
21230,21230,1042070613952508761,20240925021012,489850743,1.0,1.0,22.0,24.0,19.4326242,-99.1826887,2.9,2.5,1.4,1.6,2587.0,2.0,365,2.1,365.0,20,74,228,10.0
21231,21231,1042122406562093205,20240925021012,487892469,1.0,1.0,2.0,2.0,19.44064855797138,-99.14006140083076,7.0,2.0,2.0,3.0,1559.0,2.0,365,2.0,365.0,28,80,260,1.0
21232,21232,1042125288008192438,20240925021012,99676557,1.0,0.95,4.0,4.0,19.412844705119177,-99.16664097556888,6.0,2.0,3.0,3.0,1026.3,3.0,365,3.0,365.0,12,46,46,4.0
21233,21233,1042249946664358943,20240925021012,35255741,1.0,1.0,6.2,7.3,19.43258904151308,-99.14282702023772,3.0,1.0,1.0,2.0,790.0,1.0,730,2.1,1125.0,14,74,301,31.0
21234,21234,1042261458887999957,20240925021012,542611000,1.0,1.0,11.0,12.0,19.4381051,-99.2016306,2.0,1.0,1.0,1.0,997.0,2.0,120,2.0,1125.0,17,75,165,6.0
